itemId,locationId,project,type,availableForSupplyDate,BATCH,uom,quantity,PROCESSTYPE,expirationDate,SITEOWNER,ITEMOWNER,onHandPostDateTime,MEASURE,NODETYPE,LOB,lotNumber,STORE,CTOITEMID,CTOBOMID
CFGB11,LDC1, ,,2024-01-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-01-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-02-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB12,LDC1, ,,2024-06-01,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-21,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-22,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-23,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-16,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC2, ,,2023-08-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,RDC, ,,2023-08-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-24,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-25,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-26,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-27,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-28,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-20,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-29,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-30,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-31,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-03,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-04,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-05,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-06,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-07,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-02,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-27,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-16,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-20,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-21,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-22,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-23,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-24,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-25,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-26,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-29,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-30,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-01,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-02,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-03,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-04,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-05,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-06,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-06-28,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-07,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-23,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-16,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-20,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-21,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-22,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-25,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-26,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-27,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-28,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-29,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-30,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-31,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-08-01,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-07-24,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-08-02,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-08-03,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-08-04,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB11,LDC1, ,,2024-07-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-08-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-08-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-08-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-08-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB12,LDC1, ,,2023-08-07,SKU_OH_B12,,2400,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-20,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-09,SKU_OH_B12,,2400,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-16,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-08,SKU_OH_B12,,2400,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-22,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-23,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-24,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-25,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-26,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-27,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-28,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-29,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-21,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-30,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-08-31,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-01,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-02,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-04,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-05,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-06,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-07,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-03,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-20,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-21,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2023-09-22,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
